query shape,retrieved shapes
PlantIndoors/m1034.obj,"Bird/m40.obj, Bird/D00689.obj, Jet/m1174.obj, Insect/D00752.obj, PlantWildNonTree/m964.obj"
PlantIndoors/D00624.obj,"PlantIndoors/m1018.obj, PlantWildNonTree/m962.obj, PlantIndoors/D00370.obj, PlantIndoors/m1007.obj, Quadruped/m109.obj"
PlantIndoors/m1035.obj,"ClassicPiano/D00005.obj, MultiSeat/m780.obj, NonWheelChair/m800.obj, NonWheelChair/D00419.obj, WheelChair/D00453.obj"
PlantIndoors/m1021.obj,"Jet/m1236.obj, PlantIndoors/D00968.obj, Monoplane/D00019.obj, City/D01195.obj, City/D01091.obj"
PlantIndoors/m1009.obj,"ClassicPiano/D00605.obj, ClassicPiano/D00279.obj, Cup/D00363.obj, Insect/D00399.obj, Sword/D00133.obj"
PlantIndoors/m999.obj,"Computer/D01026.obj, Monitor/D00007.obj, PlantIndoors/D00238.obj, PlantIndoors/m1020.obj, PlantWildNonTree/m973.obj"
PlantIndoors/m989.obj,"Ship/m1453.obj, Hat/m1627.obj, Tree/D00996.obj, HumanHead/D00106.obj, Quadruped/m112.obj"
PlantIndoors/m1025.obj,"BuildingNonResidential/m399.obj, Biplane/D00276.obj, Musical_Instrument/m644.obj, Biplane/m1141.obj, Insect/D00788.obj"
PlantIndoors/m1031.obj,"Bicycle/D00930.obj, Jet/m1292.obj, Insect/m9.obj, Starship/m1358.obj, Starship/m1365.obj"
PlantIndoors/D00595.obj,"PlantIndoors/m1014.obj, PlantIndoors/m1013.obj, Tree/D00810.obj, PlantIndoors/m1003.obj, PlantIndoors/D00379.obj"
PlantIndoors/D00609.obj,"RoundTable/D00194.obj, PlantIndoors/m995.obj, RoundTable/m929.obj, Insect/D00713.obj, RoundTable/D00407.obj"
PlantIndoors/D00379.obj,"PlantIndoors/m1004.obj, PlantIndoors/m1003.obj, PlantIndoors/m1010.obj, PlantIndoors/D00128.obj, Tree/D00810.obj"
PlantIndoors/m1018.obj,"PlantIndoors/D00624.obj, PlantWildNonTree/m962.obj, PlantIndoors/D00370.obj, PlantIndoors/m1007.obj, Quadruped/m109.obj"
PlantIndoors/m1030.obj,"Tree/D00996.obj, House/D00901.obj, Quadruped/m112.obj, WheelChair/D00394.obj, Ship/m1453.obj"
PlantIndoors/m1032.obj,"HumanHead/D00488.obj, HumanHead/m360.obj, FloorLamp/D00876.obj, Drum/D00375.obj, Musical_Instrument/m643.obj"
PlantIndoors/m1026.obj,"PlantIndoors/D00667.obj, Biplane/m1121.obj, DeskLamp/m603.obj, Insect/m12.obj, PlantIndoors/D00128.obj"
PlantIndoors/D00622.obj,"AircraftBuoyant/m1350.obj, DeskLamp/m615.obj, Shelf/D00725.obj, Humanoid/m244.obj, Humanoid/m248.obj"
PlantIndoors/m1027.obj,"PlantIndoors/D00280.obj, PlantIndoors/m1022.obj, RoundTable/D00827.obj, RoundTable/D00083.obj, Insect/m21.obj"
PlantIndoors/m1033.obj,"Monitor/D00387.obj, Quadruped/m104.obj, Quadruped/D00867.obj, Humanoid/m252.obj, FloorLamp/D00580.obj"
PlantIndoors/m992.obj,"WheelChair/D00628.obj, NonWheelChair/m794.obj, HumanHead/m352.obj, Hat/m1636.obj, Humanoid/m259.obj"
PlantIndoors/D00968.obj,"City/D01195.obj, City/D01091.obj, PlantIndoors/m1021.obj, Bird/m44.obj, Helicopter/D00796.obj"
PlantIndoors/m1016.obj,"Sign/m1672.obj, Sword/D00071.obj, Jet/m1297.obj, Sword/m695.obj, Jet/m1270.obj"
PlantIndoors/m1002.obj,"Insect/D00662.obj, Insect/D00884.obj, Monitor/D00339.obj, Insect/D00668.obj, Skyscraper/D00872.obj"
PlantIndoors/m1003.obj,"PlantIndoors/D00379.obj, PlantIndoors/m1004.obj, PlantIndoors/m1010.obj, Tree/D00810.obj, PlantIndoors/D00128.obj"
PlantIndoors/m1017.obj,"Shelf/D00781.obj, Musical_Instrument/m647.obj, Humanoid/m204.obj, Humanoid/m205.obj, FloorLamp/m619.obj"
PlantIndoors/m993.obj,"Fish/D00030.obj, AquaticAnimal/m55.obj, Spoon/D00683.obj, Skyscraper/D00589.obj, Skyscraper/D00822.obj"
PlantIndoors/m991.obj,"DeskLamp/D00048.obj, PlantIndoors/D00159.obj, Tree/D00479.obj, Tree/D00393.obj, FloorLamp/D00981.obj"
PlantIndoors/m1029.obj,"DeskPhone/D00894.obj, Biplane/m1128.obj, House/D00665.obj, Helicopter/m1330.obj, Tool/m589.obj"
PlantIndoors/m1001.obj,"Helicopter/D00191.obj, Starship/m1354.obj, Biplane/D00900.obj, Gun/D00972.obj, Bird/m45.obj"
PlantIndoors/m1015.obj,"MilitaryVehicle/D00529.obj, WheelChair/D00274.obj, HumanHead/D00984.obj, Tree/D00777.obj, NonWheelChair/m816.obj"
PlantIndoors/m1014.obj,"PlantIndoors/D00595.obj, PlantIndoors/m1013.obj, Tree/D00810.obj, PlantIndoors/m1003.obj, PlantIndoors/D00379.obj"
PlantIndoors/m1000.obj,"PlantIndoors/D00049.obj, Tree/m1068.obj, PlantWildNonTree/m973.obj, FloorLamp/D00495.obj, ClassicPiano/D00314.obj"
PlantIndoors/m990.obj,"PlantIndoors/m1023.obj, Monitor/D00229.obj, Computer/D01128.obj, PlantIndoors/D00466.obj, Biplane/D00601.obj"
PlantIndoors/m994.obj,"Tree/D00393.obj, PlantIndoors/m991.obj, Bookset/D01199.obj, Quadruped/m100.obj, Tree/D00385.obj"
PlantIndoors/m1004.obj,"PlantIndoors/D00379.obj, PlantIndoors/m1003.obj, PlantIndoors/m1010.obj, PlantIndoors/D00128.obj, Tree/m1067.obj"
PlantIndoors/m1010.obj,"PlantIndoors/m1004.obj, PlantIndoors/m1003.obj, PlantIndoors/D00379.obj, PlantIndoors/D00128.obj, Tree/m1067.obj"
PlantIndoors/D00370.obj,"PlantIndoors/m1007.obj, PlantIndoors/D00624.obj, PlantWildNonTree/m962.obj, PlantIndoors/m1018.obj, Quadruped/m109.obj"
PlantIndoors/D00238.obj,"Computer/D01026.obj, PlantIndoors/m1020.obj, Bird/m33.obj, Starship/m1380.obj, Monitor/D00007.obj"
PlantIndoors/m1011.obj,"Biplane/m1133.obj, Humanoid/m240.obj, Insect/D00590.obj, PlantIndoors/m1012.obj, PlantIndoors/m1008.obj"
PlantIndoors/m1005.obj,"Biplane/m1118.obj, Humanoid/m210.obj, Insect/D00973.obj, Starship/m1359.obj, Helicopter/m1304.obj"
PlantIndoors/m995.obj,"PlantIndoors/D00609.obj, RoundTable/D00194.obj, RoundTable/m929.obj, Insect/D00713.obj, RoundTable/D00407.obj"
PlantIndoors/m997.obj,"Tree/m1067.obj, PlantIndoors/D00800.obj, PlantIndoors/D00128.obj, Helicopter/m1307.obj, Insect/D00989.obj"
PlantIndoors/m1013.obj,"Tree/D00810.obj, PlantIndoors/m1014.obj, PlantIndoors/D00595.obj, PlantIndoors/m1003.obj, PlantIndoors/D00379.obj"
PlantIndoors/m1007.obj,"PlantIndoors/D00370.obj, PlantIndoors/D00624.obj, Quadruped/m109.obj, PlantIndoors/m1018.obj, PlantWildNonTree/m962.obj"
PlantIndoors/D00159.obj,"DeskLamp/D00048.obj, PlantIndoors/m991.obj, FloorLamp/D00981.obj, Tree/D00479.obj, Tree/D00223.obj"
PlantIndoors/m1006.obj,"PlantIndoors/D00073.obj, PlantWildNonTree/m978.obj, Bird/m51.obj, PlantIndoors/m998.obj, Biplane/D00178.obj"
PlantIndoors/m1012.obj,"PlantIndoors/m1008.obj, Insect/m14.obj, PlantIndoors/m1011.obj, Monitor/D01000.obj, Biplane/m1133.obj"
PlantIndoors/m996.obj,"Bird/m48.obj, Bird/m50.obj, Computer/D01028.obj, Humanoid/m249.obj, Quadruped/m281.obj"
PlantIndoors/D00466.obj,"Biplane/D00601.obj, PlantIndoors/m1023.obj, RoundTable/m924.obj, PlantIndoors/m990.obj, Insect/m6.obj"
PlantIndoors/D00049.obj,"Tree/m1068.obj, ClassicPiano/D00314.obj, PlantIndoors/m1000.obj, PlantWildNonTree/m973.obj, Computer/m1775.obj"
PlantIndoors/D00667.obj,"PlantIndoors/m1026.obj, Biplane/m1121.obj, DeskLamp/m603.obj, Insect/m12.obj, Tree/D00810.obj"
PlantIndoors/D00128.obj,"Tree/m1067.obj, PlantIndoors/m997.obj, PlantIndoors/m1004.obj, PlantIndoors/D00800.obj, PlantIndoors/D00379.obj"
PlantIndoors/D00073.obj,"PlantIndoors/m1006.obj, PlantWildNonTree/m978.obj, Bird/m51.obj, Biplane/D00178.obj, PlantIndoors/m998.obj"
Mug/D00321.obj,"RoundTable/m937.obj, RectangleTable/m871.obj, MilitaryVehicle/D00051.obj, RoundTable/m932.obj, Apartment/D00045.obj"
Mug/m509.obj,"Vase/m527.obj, HumanHead/m368.obj, HumanHead/m362.obj, Monitor/D00978.obj, HumanHead/D00072.obj"
Mug/D00685.obj,"Vase/m539.obj, Drum/D00308.obj, Vase/m543.obj, Vase/m541.obj, Vase/m529.obj"
Mug/D00684.obj,"BuildingNonResidential/m390.obj, Monitor/D00852.obj, Hat/m1634.obj, Drum/D00939.obj, Bookset/D01110.obj"
Mug/m508.obj,"BuildingNonResidential/m407.obj, Quadruped/m106.obj, MultiSeat/m775.obj, Monitor/D00444.obj, Insect/D00160.obj"
Mug/D00913.obj,"Chess/D01188.obj, Chess/m1608.obj, Vase/m533.obj, Mug/D00427.obj, Ship/m1458.obj"
Mug/D00747.obj,"Hat/m1635.obj, HumanHead/m349.obj, HumanHead/m353.obj, HumanHead/D00910.obj, Hat/m1628.obj"
Mug/D00745.obj,"Drum/D00383.obj, Drum/D00163.obj, Drum/D00063.obj, Wheel/m741.obj, Drum/D00193.obj"
Mug/D00341.obj,"House/m460.obj, Bookset/D01050.obj, Hat/m1641.obj, BuildingNonResidential/m396.obj, HumanHead/m351.obj"
Mug/D00427.obj,"Vase/m533.obj, Mug/D00913.obj, Wheel/m733.obj, Chess/D01188.obj, Chess/m1608.obj"
Mug/D00227.obj,"Mug/D00770.obj, Hat/m1638.obj, RoundTable/D00401.obj, RectangleTable/m883.obj, RectangleTable/D00954.obj"
Mug/D00202.obj,"HumanHead/m349.obj, HumanHead/m362.obj, Mug/D00747.obj, Mug/m509.obj, HumanHead/m353.obj"
Mug/D00770.obj,"Hat/m1638.obj, Mug/D00227.obj, RectangleTable/m883.obj, HumanHead/D00313.obj, HumanHead/D00487.obj"
Mug/D00833.obj,"ClassicPiano/D00233.obj, AircraftBuoyant/m1342.obj, AircraftBuoyant/m1339.obj, AircraftBuoyant/m1344.obj, BuildingNonResidential/m474.obj"
Mug/D00172.obj,"FloorLamp/D00408.obj, Hand/m332.obj, Mug/D00908.obj, Apartment/D00366.obj, Hand/D01162.obj"
Mug/D00760.obj,"Drum/D00557.obj, Apartment/D00366.obj, Mug/D00728.obj, Mug/D00172.obj, Mug/D00705.obj"
Mug/D00372.obj,"RoundTable/D00107.obj, Mug/m507.obj, RoundTable/D00646.obj, RoundTable/m921.obj, Drum/D00951.obj"
Mug/D00825.obj,"ClassicPiano/D00305.obj, Helicopter/m1329.obj, Tree/m1095.obj, Humanoid/m266.obj, Jet/m1208.obj"
Mug/D00923.obj,"HumanHead/m368.obj, Monitor/D00978.obj, Vase/m527.obj, Mug/m509.obj, RoundTable/D00866.obj"
Mug/m503.obj,"Cup/m498.obj, Cup/D00214.obj, Drum/D00951.obj, Cup/D00463.obj, BuildingNonResidential/m387.obj"
Mug/D00705.obj,"Mug/D00908.obj, Apartment/D00366.obj, Hat/m1641.obj, Mug/D00172.obj, Mug/D00760.obj"
Mug/D00908.obj,"Mug/D00705.obj, Apartment/D00366.obj, Mug/D00172.obj, Hat/m1641.obj, Mug/D00760.obj"
Mug/m504.obj,"Tree/D00727.obj, Monitor/D00852.obj, Hat/m1635.obj, Mug/D00684.obj, Hat/m1628.obj"
Mug/m506.obj,"DeskLamp/m608.obj, House/m449.obj, NonWheelChair/m786.obj, Quadruped/m110.obj, MultiSeat/D00237.obj"
Mug/m507.obj,"Mug/D00372.obj, RoundTable/D00646.obj, RoundTable/D00107.obj, RoundTable/m921.obj, Drum/D00951.obj"
Mug/D00728.obj,"BuildingNonResidential/m393.obj, Mug/D00760.obj, Drum/D00557.obj, Drum/D00375.obj, Apartment/D00366.obj"
Gun/D00282.obj,"Spoon/D00422.obj, SubmachineGun/D00256.obj, Bird/D00386.obj, Gun/m682.obj, Spoon/D00144.obj"
Gun/m683.obj,"Bird/D00323.obj, Jet/m1231.obj, Sword/m721.obj, Jet/m1227.obj, Sword/D00808.obj"
Gun/D00137.obj,"Tool/D01127.obj, Gun/D00425.obj, Sign/m1674.obj, Tool/D01165.obj, Humanoid/m233.obj"
Gun/m654.obj,"Glasses/D00717.obj, Gun/m649.obj, Gun/D00425.obj, SubmachineGun/D00219.obj, SubmachineGun/D00613.obj"
Gun/m668.obj,"Guitar/D00549.obj, Guitar/D00494.obj, Guitar/D00124.obj, SubmachineGun/D00384.obj, Gun/m678.obj"
Gun/m669.obj,"Tool/m1117.obj, Ship/m1465.obj, Sword/D00195.obj, Rocket/D00485.obj, Rocket/D00614.obj"
Gun/m655.obj,"Gun/D00153.obj, Musical_Instrument/m635.obj, Musical_Instrument/m626.obj, Gun/m675.obj, Gun/m670.obj"
Gun/m682.obj,"SubmachineGun/D00256.obj, Gun/D00282.obj, Spoon/D00422.obj, Spoon/D00144.obj, Bird/D00386.obj"
Gun/D00929.obj,"Sign/m1674.obj, Tool/D01127.obj, Tool/D01152.obj, Humanoid/m233.obj, Gun/D00137.obj"
Gun/m680.obj,"Sword/m704.obj, Spoon/D00196.obj, Sword/D00712.obj, Sword/m700.obj, Rocket/D00942.obj"
Gun/m657.obj,"Gun/m665.obj, Gun/m662.obj, Gun/m652.obj, Humanoid/m196.obj, Gun/m650.obj"
Gun/m656.obj,"Rocket/D00585.obj, Ship/D00949.obj, Biplane/D00666.obj, Gun/D00140.obj, Gun/m681.obj"
Gun/m681.obj,"Gun/D00140.obj, Ship/D00949.obj, NonWheelChair/D00936.obj, Gun/D00368.obj, Gun/m664.obj"
Gun/m685.obj,"MultiSeat/m776.obj, Ship/D00175.obj, Ship/m1466.obj, Rocket/D00428.obj, Rocket/D00851.obj"
Gun/m652.obj,"Gun/m662.obj, Humanoid/m196.obj, PlantWildNonTree/m967.obj, Gun/m657.obj, Gun/D00204.obj"
Gun/m653.obj,"Spoon/D00338.obj, SubmachineGun/D00431.obj, SubmachineGun/D00119.obj, Humanoid/m203.obj, Spoon/D00517.obj"
Gun/m684.obj,"Jet/m1194.obj, Tree/m1089.obj, Jet/m1264.obj, Monoplane/D00402.obj, Jet/m1265.obj"
Gun/D00244.obj,"BuildingNonResidential/m412.obj, Gun/m661.obj, Gun/m663.obj, Gun/m658.obj, Cellphone/D00542.obj"
Gun/m686.obj,"SubmachineGun/D00371.obj, Helicopter/D00751.obj, Musical_Instrument/m632.obj, Guitar/D00645.obj, Tool/m591.obj"
Gun/m679.obj,"Gun/D00477.obj, Knife/D01174.obj, Tool/m1111.obj, Sword/m703.obj, FloorLamp/m622.obj"
Gun/m651.obj,"Guitar/D00335.obj, Guitar/D00844.obj, Violin/D00358.obj, Violin/D00340.obj, Humanoid/m145.obj"
Gun/m650.obj,"Humanoid/m235.obj, Gun/m665.obj, Gun/m657.obj, Humanoid/m222.obj, Gun/m662.obj"
Gun/m678.obj,"SubmachineGun/D00384.obj, Sword/m711.obj, Spoon/D00593.obj, Guitar/D00494.obj, Guitar/D00549.obj"
Gun/D00140.obj,"Gun/m681.obj, Gun/D00368.obj, Gun/m664.obj, Ship/D00949.obj, NonWheelChair/D00936.obj"
Gun/D00425.obj,"Tool/D01165.obj, Tool/D01127.obj, Gun/D00137.obj, Humanoid/m233.obj, Sign/m1674.obj"
Gun/D00209.obj,"Tree/m1078.obj, Helicopter/D00498.obj, Biplane/D00490.obj, House/m431.obj, Insect/D00989.obj"
Gun/D00802.obj,"Ship/D00258.obj, Gun/m667.obj, Insect/D00231.obj, RoundTable/D00909.obj, Jet/m1231.obj"
Gun/D00368.obj,"Gun/m664.obj, SubmachineGun/D00219.obj, SubmachineGun/D00613.obj, Gun/D00140.obj, FloorLamp/D00211.obj"
Gun/D00153.obj,"Gun/m655.obj, Musical_Instrument/m635.obj, Musical_Instrument/m626.obj, Gun/m675.obj, Gun/m670.obj"
Gun/D00972.obj,"Biplane/D00900.obj, Starship/m1360.obj, Biplane/D00320.obj, Helicopter/D00191.obj, Gun/D00161.obj"
Gun/D00161.obj,"Starship/m1360.obj, Gun/D00972.obj, Biplane/D00900.obj, PlantIndoors/m1001.obj, Skyscraper/D00872.obj"
Gun/D00606.obj,"Starship/m1379.obj, Apartment/m463.obj, Biplane/D00515.obj, Starship/m1356.obj, Insect/D00753.obj"
Gun/D00239.obj,"Musical_Instrument/m633.obj, Sign/m1678.obj, Guitar/D00655.obj, SubmachineGun/D00068.obj, Guitar/D00076.obj"
Gun/D00826.obj,"Ship/D00247.obj, Rocket/D00697.obj, Ship/D00837.obj, Ship/m1446.obj, Car/m1513.obj"
Gun/D00204.obj,"SubmachineGun/D00052.obj, Gun/m662.obj, Gun/m652.obj, PlantWildNonTree/m967.obj, Humanoid/m196.obj"
Gun/D00819.obj,"Gun/D00103.obj, Humanoid/m196.obj, PlantWildNonTree/m967.obj, House/m461.obj, Tool/m1115.obj"
Gun/D00207.obj,"Insect/D00695.obj, Helicopter/m1308.obj, Biplane/D00632.obj, Monitor/D01000.obj, PlantWildNonTree/m985.obj"
Gun/m675.obj,"Violin/D00324.obj, Musical_Instrument/m626.obj, Violin/D00701.obj, Musical_Instrument/m637.obj, Violin/D00570.obj"
Gun/m661.obj,"Gun/m663.obj, Gun/m658.obj, Gun/D00244.obj, Cellphone/D00542.obj, BuildingNonResidential/m412.obj"
Gun/m649.obj,"City/D01079.obj, Gun/D00137.obj, Gun/m654.obj, Gun/D00425.obj, Glasses/D00717.obj"
Gun/m648.obj,"Door/D01029.obj, Jet/m1215.obj, Insect/m10.obj, Door/m1707.obj, Sword/D00808.obj"
Gun/m660.obj,"Humanoid/m255.obj, Jet/m1149.obj, Jet/m1154.obj, Monoplane/D00840.obj, Humanoid/m230.obj"
Gun/m674.obj,"Gun/m672.obj, Knife/D01189.obj, Knife/D01119.obj, Knife/D01051.obj, Violin/D00891.obj"
Gun/D00103.obj,"Gun/D00819.obj, Humanoid/m196.obj, PlantWildNonTree/m967.obj, Tool/m1115.obj, House/m461.obj"
Gun/m662.obj,"Gun/m652.obj, Gun/m657.obj, Gun/m665.obj, Gun/D00204.obj, Humanoid/m196.obj"
Gun/m676.obj,"Helicopter/m1302.obj, Starship/m1366.obj, Helicopter/D00038.obj, Helicopter/D00977.obj, Ship/m1450.obj"
Gun/m677.obj,"Musical_Instrument/m631.obj, Musical_Instrument/m625.obj, Musical_Instrument/m630.obj, Car/m1513.obj, Ship/D00837.obj"
Gun/m663.obj,"Gun/m661.obj, Cellphone/D00542.obj, Gun/m658.obj, Gun/D00244.obj, BuildingNonResidential/m412.obj"
Gun/m667.obj,"Ship/D00258.obj, Spoon/D00842.obj, Insect/D00231.obj, Gun/D00802.obj, RoundTable/D00909.obj"
Gun/m672.obj,"Violin/D00891.obj, Gun/m674.obj, Knife/D01189.obj, Knife/D01119.obj, SubmachineGun/D00537.obj"
Gun/m666.obj,"Humanoid/m263.obj, Humanoid/m226.obj, Humanoid/m234.obj, PlantIndoors/m1031.obj, Starship/m1365.obj"
Gun/D00477.obj,"Gun/m679.obj, Tool/m1111.obj, Knife/D01174.obj, Sword/m703.obj, FloorLamp/m622.obj"
Gun/m658.obj,"Gun/m661.obj, Gun/m663.obj, Gun/D00244.obj, BuildingNonResidential/m412.obj, Cellphone/D00542.obj"
Gun/m670.obj,"Violin/D00701.obj, Sign/m1670.obj, Knife/D01015.obj, Violin/D00570.obj, Tool/m1100.obj"
Gun/m664.obj,"Gun/D00368.obj, SubmachineGun/D00219.obj, SubmachineGun/D00613.obj, FloorLamp/D00211.obj, Gun/D00140.obj"
Gun/m665.obj,"Gun/m657.obj, Gun/m662.obj, Gun/m652.obj, Gun/m650.obj, Humanoid/m196.obj"
Gun/m671.obj,"Sword/m711.obj, Musical_Instrument/m637.obj, Guitar/D00461.obj, Spoon/D00593.obj, Gun/m678.obj"
Gun/m659.obj,"Spoon/D00790.obj, Violin/D00675.obj, Ship/m1431.obj, Ship/m1433.obj, Guitar/D00849.obj"
Train/D01163.obj,"Bus/D00436.obj, Bus/D00823.obj, Bus/D00815.obj, Bus/D00516.obj, Bus/D00775.obj"
Train/D01016.obj,"Ship/D00771.obj, Gun/m658.obj, SubmachineGun/D00052.obj, BuildingNonResidential/m412.obj, PlantWildNonTree/m967.obj"
Train/D01014.obj,"Train/D01137.obj, Truck/D00926.obj, Truck/D00331.obj, Cup/D00355.obj, Truck/D00241.obj"
Train/D01149.obj,"Ship/m1447.obj, Ship/m1463.obj, Knife/D01075.obj, Knife/D01051.obj, FloorLamp/m620.obj"
Train/m1584.obj,"Bookset/D01183.obj, Bus/D00114.obj, Drum/D00596.obj, NonWheelChair/m791.obj, Drum/D00709.obj"
Train/D01061.obj,"Train/D01047.obj, Train/D01055.obj, Train/D01035.obj, Truck/D00835.obj, Truck/D00804.obj"
Train/m1585.obj,"Car/D00865.obj, Car/m1536.obj, Car/D00265.obj, Car/m1530.obj, PianoBoard/D00253.obj"
Train/m1578.obj,"Cup/m494.obj, Cup/D00355.obj, Truck/D00518.obj, Truck/m1571.obj, Train/D01035.obj"
Train/m1587.obj,"Cellphone/D00327.obj, Cellphone/D00527.obj, Cellphone/D00554.obj, Shelf/D00198.obj, Bookset/D01184.obj"
Train/D01089.obj,"Truck/m1576.obj, Train/D01095.obj, Train/D01035.obj, Bus/D00411.obj, MultiSeat/D00289.obj"
Train/m1586.obj,"MultiSeat/m843.obj, MultiSeat/m837.obj, TruckNonContainer/D00267.obj, TruckNonContainer/D00737.obj, Computer/m1765.obj"
Train/m1582.obj,"Humanoid/m143.obj, Sword/m717.obj, Sword/m701.obj, Tree/m1097.obj, Skyscraper/D00259.obj"
Train/m1583.obj,"TruckNonContainer/D00699.obj, TruckNonContainer/D00252.obj, Car/m1515.obj, TruckNonContainer/D00731.obj, Car/m1505.obj"
Train/m1581.obj,"Train/D01147.obj, Bus/D00516.obj, Train/D01031.obj, Bus/D00823.obj, Bus/D00815.obj"
Train/D01059.obj,"Bottle/D00281.obj, Humanoid/m177.obj, Cellphone/D00369.obj, Bottle/m488.obj, Drum/D00189.obj"
Train/D01064.obj,"MultiSeat/m836.obj, Cup/D00270.obj, Quadruped/m99.obj, Cup/D00328.obj, Humanoid/m191.obj"
Train/m1580.obj,"Truck/D00003.obj, Quadruped/m98.obj, Quadruped/m97.obj, Quadruped/m95.obj, Quadruped/m96.obj"
Train/D01055.obj,"Train/D01035.obj, Train/D01061.obj, Train/D01047.obj, Train/D01095.obj, Cup/m494.obj"
Train/D01134.obj,"Violin/D00743.obj, Ship/m1438.obj, Ship/m1442.obj, Bottle/D00020.obj, Humanoid/m189.obj"
Train/D01095.obj,"Truck/m1576.obj, Train/D01035.obj, Train/D01089.obj, Train/D01055.obj, Bus/D00411.obj"
Train/D01094.obj,"Rocket/D00564.obj, AircraftBuoyant/m1351.obj, Bottle/D00940.obj, Glasses/D00630.obj, Glasses/D00475.obj"
Train/D01137.obj,"Train/D01014.obj, Truck/D00926.obj, Truck/D00331.obj, Truck/D00241.obj, Cup/D00355.obj"
Train/D01047.obj,"Train/D01061.obj, Train/D01055.obj, Train/D01035.obj, Truck/D00835.obj, Truck/D00804.obj"
Train/m1588.obj,"Cellphone/D00848.obj, Bus/D00448.obj, Truck/D00987.obj, Car/m1544.obj, Humanoid/m191.obj"
Train/D01180.obj,"Cellphone/D00559.obj, Truck/D00804.obj, Truck/m1575.obj, Truck/D00835.obj, Train/D01047.obj"
Train/D01035.obj,"Train/D01095.obj, Train/D01055.obj, Truck/m1576.obj, Train/D01089.obj, Train/D01061.obj"
Train/D01008.obj,"Bookset/D01038.obj, PianoBoard/D00460.obj, Bed/D00836.obj, Bed/D00110.obj, Truck/D00002.obj"
Train/D01031.obj,"Train/D01147.obj, Train/m1581.obj, Bus/D00516.obj, MultiSeat/D00289.obj, Bus/D00411.obj"
Train/D01147.obj,"Train/D01031.obj, Train/m1581.obj, Bus/D00516.obj, Bus/D00823.obj, Bus/D00411.obj"
Train/D01027.obj,"DeskLamp/D00759.obj, Insect/D00746.obj, PlantIndoors/m1022.obj, Insect/m18.obj, PlantIndoors/m1027.obj"
House/m456.obj,"BuildingNonResidential/m384.obj, Helicopter/m1336.obj, Jet/m1260.obj, House/m446.obj, Bird/D00922.obj"
House/D00889.obj,"Car/m1487.obj, MultiSeat/m832.obj, House/m429.obj, TruckNonContainer/D00553.obj, MilitaryVehicle/D00778.obj"
House/m443.obj,"House/m457.obj, Car/D00405.obj, Car/m1485.obj, Car/m1486.obj, Car/m1489.obj"
House/m457.obj,"House/m443.obj, Car/D00405.obj, Car/m1485.obj, Car/m1486.obj, Car/m1489.obj"
House/D00095.obj,"Car/m1563.obj, Chess/m1591.obj, Car/D00452.obj, RectangleTable/D00188.obj, Shelf/m844.obj"
House/D00903.obj,"MilitaryVehicle/D00611.obj, MilitaryVehicle/D00952.obj, MilitaryVehicle/D00173.obj, Apartment/D00045.obj, MilitaryVehicle/D00971.obj"
House/D00901.obj,"House/D00359.obj, PlantIndoors/m1030.obj, WheelChair/D00394.obj, Tree/m1077.obj, Tree/D00221.obj"
House/m441.obj,"Apartment/D00626.obj, Shelf/D00337.obj, Shelf/m854.obj, PlantWildNonTree/m961.obj, House/D00001.obj"
House/m454.obj,"Hand/m335.obj, Hand/D01074.obj, House/m447.obj, Hand/m331.obj, Chess/D01081.obj"
House/m440.obj,"Starship/m1375.obj, Ship/m1459.obj, FloorLamp/D00495.obj, Starship/m1380.obj, PlantIndoors/m1020.obj"
House/m451.obj,"Cellphone/D00248.obj, Chess/D01186.obj, Chess/m1609.obj, TruckNonContainer/D00619.obj, Chess/D01021.obj"
House/D00454.obj,"House/D00941.obj, Sign/m1682.obj, Door/m1712.obj, Door/D01076.obj, House/D00044.obj"
House/D00044.obj,"Door/m1712.obj, Sign/m1682.obj, Door/D01076.obj, Door/D01155.obj, Door/m1726.obj"
House/D00091.obj,"Car/m1490.obj, Car/m1532.obj, Car/D00767.obj, Car/D00785.obj, Car/m1485.obj"
House/m453.obj,"Apartment/D00953.obj, PlantWildNonTree/m966.obj, House/D00001.obj, Computer/D01102.obj, PlantWildNonTree/m961.obj"
House/m447.obj,"Hand/m335.obj, House/m454.obj, Hand/D01074.obj, Hand/m331.obj, Chess/D01081.obj"
House/D00873.obj,"AquaticAnimal/m63.obj, Fish/D00251.obj, Fish/D00293.obj, Fish/D00351.obj, AquaticAnimal/m67.obj"
House/m446.obj,"Jet/m1260.obj, Helicopter/m1336.obj, AquaticAnimal/m65.obj, BuildingNonResidential/m406.obj, BuildingNonResidential/m384.obj"
House/m452.obj,"BuildingNonResidential/m414.obj, Apartment/D00860.obj, Apartment/D00478.obj, Vase/m538.obj, TruckNonContainer/D00215.obj"
House/D00325.obj,"Bookset/D01122.obj, Bookset/D01030.obj, Bookset/D01182.obj, Bookset/D01042.obj, Wheel/m746.obj"
House/D00286.obj,"NonWheelChair/m797.obj, House/m460.obj, Bookset/D01050.obj, Mug/D00341.obj, NonWheelChair/D00037.obj"
House/m435.obj,"Tree/D00612.obj, Tree/m1062.obj, Computer/D01073.obj, BuildingNonResidential/m384.obj, House/m456.obj"
House/m434.obj,"HumanHead/D00061.obj, HumanHead/D00591.obj, Drum/D00298.obj, Drum/D00115.obj, Vase/m544.obj"
