name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z
Monitor\D00364.obj,Monitor,14887,30258,30258,0,0.9527696784441434,0.9999999671265974,0.9247956568224601
Monitor\D00387.obj,Monitor,20399,37916,37916,0,0.9999999876008613,0.9462457272596783,0.19679089558136953
Monitor\D00391.obj,Monitor,1812,3488,3488,0,1.0000000186904574,0.7066274456749212,0.2013854306132316
Monitor\D00412.obj,Monitor,3149,4890,4890,0,1.0000000314918442,0.990581286963919,0.44591443668208863
Monitor\D00444.obj,Monitor,10283,19638,19638,0,0.9999999677241346,0.8182502859687176,0.40117681485374784
Monitor\D00469.obj,Monitor,230,444,444,0,0.9999999676989293,0.9920601332450893,0.8940515220330539
Monitor\D00548.obj,Monitor,464,883,883,0,0.9999999777847339,0.8552263887247323,0.25768284773802674
Monitor\D00659.obj,Monitor,171,294,294,0,1.0000000261381345,0.8743650341881184,0.8423003073647723
Monitor\D00852.obj,Monitor,6196,11989,11989,0,0.9999999680662258,0.9591439998390157,0.864413638674026
Monitor\D00863.obj,Monitor,21122,39768,39768,0,1.0000000144791983,0.91145324025185,0.45195267006862677
Monitor\D00915.obj,Monitor,5124,9779,9779,0,0.9995373224990386,1.0000000278935846,0.49781693720857617
Monitor\D00919.obj,Monitor,1551,2118,2118,0,0.9999999846415882,0.7942097297043592,0.520378670875103
Monitor\D00920.obj,Monitor,1315,908,908,0,0.9999999837667198,0.7283504142566972,0.2510998643749496
Monitor\D00978.obj,Monitor,16566,33161,33161,0,1.0000000167116077,0.9029855698676754,0.8073211059753138
Monitor\D01000.obj,Monitor,29914,35688,35688,0,0.9999999981893064,0.9591674904029356,0.2444231294942084
Monoplane\D00011.obj,Monoplane,597,1032,1032,0,0.9074561328256223,0.9999999734598222,0.23474370646833184
Monoplane\D00019.obj,Monoplane,837,1578,1578,0,0.9012859080028949,0.9999999759910916,0.179118235719711
Monoplane\D00043.obj,Monoplane,338,556,556,0,0.9920337884686957,0.9999999899307216,0.2519004862728265
Monoplane\D00098.obj,Monoplane,238,374,374,0,0.9650817810108409,1.0000000225295902,0.23127324526928006
Monoplane\D00167.obj,Monoplane,593,1000,1000,0,0.9999999768506144,0.3375885736383258,0.09313913299650284
Monoplane\D00169.obj,Monoplane,2983,4146,4146,0,0.9999999888413392,0.8738134206463845,0.18319220022922225
Monoplane\D00262.obj,Monoplane,524,868,868,0,0.9999999796416839,0.5696883526300898,0.24257060430207322
Monoplane\D00301.obj,Monoplane,1264,2088,2088,0,0.9999999674646844,0.7074635242313144,0.15346996866312065
Monoplane\D00304.obj,Monoplane,1521,2704,2704,0,0.999999980220719,0.5246795629644257,0.22863859794783856
Monoplane\D00319.obj,Monoplane,1066,1862,1862,0,1.0000000151178696,0.8981680348848096,0.24741676247653882
Monoplane\D00402.obj,Monoplane,393,668,668,0,1.000000019120648,0.8152387580960212,0.1667531555392282
Monoplane\D00482.obj,Monoplane,1672,2768,2768,0,0.6766180337724444,0.9999999998238168,0.18063049282124713
Monoplane\D00617.obj,Monoplane,7440,14840,14840,0,0.9526623100737529,0.9999999832838103,0.25972262317813827
Monoplane\D00688.obj,Monoplane,5849,10232,10232,0,0.7170321053930758,1.0000000171468724,0.1798939992191023
Monoplane\D00798.obj,Monoplane,2337,4152,4152,0,0.9999999906776466,0.7055900685788619,0.24828661320874704
Monoplane\D00840.obj,Monoplane,2512,4872,4872,0,0.9939536826031371,0.9999999844373477,0.17820203343850236
Monoplane\D00864.obj,Monoplane,627,1061,1061,0,0.6960680631363075,0.9999999930730052,0.23245052172871522
Monoplane\D00925.obj,Monoplane,713,1344,1344,0,0.8395179972526801,0.9999999715093932,0.19146544813471528
Monoplane\D00963.obj,Monoplane,790,1328,1328,0,0.9999999714088599,0.5023649422864257,0.1130205895227574
Monoplane\D00995.obj,Monoplane,586,940,940,0,0.9999999910412132,0.49225094133785813,0.12179450283733882
Motorcycle\D00021.obj,Motorcycle,9543,18238,18238,0,0.9999999826118049,0.6811552087540979,0.44958078661075573
Motorcycle\D00039.obj,Motorcycle,18315,36384,36384,0,1.0000000242133014,0.7314547630621628,0.42969075119293265
Motorcycle\D00054.obj,Motorcycle,5300,9454,9454,0,1.0000000316211841,0.7366548988453081,0.5283602124533119
Motorcycle\D00224.obj,Motorcycle,3920,7453,7453,0,1.0000000127062667,0.5815906065016376,0.41229558901087554
Motorcycle\D00269.obj,Motorcycle,3061,5544,5544,0,0.9999999960942023,0.5963070854835236,0.4153632435804533
Motorcycle\D00288.obj,Motorcycle,6697,12510,12510,0,0.9999999848011026,0.4788033471054444,0.31919875161016176
Motorcycle\D00342.obj,Motorcycle,35829,64374,64374,0,0.9999999875562119,0.563613931670642,0.4199683374658392
Motorcycle\D00345.obj,Motorcycle,18397,33774,33774,0,0.999999987774664,0.5337391601457427,0.3140570861461329
Motorcycle\D00395.obj,Motorcycle,7334,12538,12538,0,1.0000000047512703,0.5313223880211855,0.3408735764977501
Motorcycle\D00396.obj,Motorcycle,3397,6096,6096,0,0.9999999950856945,0.6238812849678357,0.3444609903129644
Motorcycle\D00476.obj,Motorcycle,25632,45963,45963,0,1.0000000115483718,0.6463924391750661,0.4977820841114736
Motorcycle\D00521.obj,Motorcycle,16542,32576,32576,0,0.9999999977750981,0.36110536760743966,0.3546452112639605
Motorcycle\D00544.obj,Motorcycle,12097,22065,22065,0,1.00000001003486,0.6204765014554703,0.4897977043064272
Motorcycle\D00594.obj,Motorcycle,12312,22067,22067,0,0.9999999999167026,0.6211933087272272,0.49043286033906713
Motorcycle\D00703.obj,Motorcycle,46694,90616,90616,0,0.9999999933036189,0.5664734293571105,0.3456246388228893
Motorcycle\D00768.obj,Motorcycle,9288,18420,18420,0,1.0000000300132306,0.5974356595455872,0.442464409491311
Motorcycle\D00858.obj,Motorcycle,25404,28454,28454,0,0.9999999702465077,0.7637107526158509,0.40835188810645157
Motorcycle\D00880.obj,Motorcycle,5713,11152,11152,0,0.9999999865297966,0.6756921855564673,0.4444444981344268
Motorcycle\D00886.obj,Motorcycle,15288,29064,29064,0,0.9999999848279303,0.6078552953218428,0.32151820544067194
Motorcycle\D00945.obj,Motorcycle,4481,4590,4590,0,1.00000001645534,0.5711779317922824,0.29869635871369293
Motorcycle\m1479.obj,Motorcycle,12097,22065,22065,0,1.0000000125491124,0.5791579020058907,0.4812947428815388
Motorcycle\m1480.obj,Motorcycle,9543,18238,18238,0,0.44361474240859233,0.6419263238458913,1.000000012548155
Motorcycle\m1481.obj,Motorcycle,547,1036,1036,0,0.3401136884789193,0.5831031652124261,1.000000012548155
Motorcycle\m1482.obj,Motorcycle,15291,29064,29064,0,1.0000000125491124,0.3218726356201019,0.5964357969582826
Motorcycle\m1483.obj,Motorcycle,46407,90616,90616,0,0.3398568463677309,0.5490463226808252,1.000000012548155
Motorcycle\m1484.obj,Motorcycle,118,180,180,0,0.4122421104381109,0.5589494807016334,1.000000012548155
Mug\D00172.obj,Mug,1800,3440,3440,0,0.9999999827390211,0.9188656689289741,0.7016074290520757
Mug\D00202.obj,Mug,37360,74720,74720,0,0.8898420134163566,1.0000000055844076,0.6825311625474022
Mug\D00227.obj,Mug,19611,38444,38444,0,1.0000000244551521,0.9659961453022267,0.831853070116105
Mug\D00321.obj,Mug,773,1112,1112,0,0.9999999695512367,0.788394439692672,0.6785287653988848
Mug\D00341.obj,Mug,7454,14908,14908,0,1.0000000238377924,0.9550677232643071,0.5651330999208065
Mug\D00372.obj,Mug,785,1505,1505,0,0.9811051829326644,1.0000000228184929,0.8689058215081136
Mug\D00427.obj,Mug,5682,10944,10944,0,0.9999999745763565,0.7817994621680696,0.49784276666254024
Mug\D00684.obj,Mug,1723,3446,3446,0,0.9999999968846534,0.8085263854798552,0.7929584429387229
Mug\D00685.obj,Mug,5703,11040,11040,0,1.0000000173052392,0.6984528680374975,0.7725596963468462
Mug\D00705.obj,Mug,4158,7584,7584,0,0.9999999855982765,0.6805104630777381,0.565939971396277
Mug\D00728.obj,Mug,9616,18513,18513,0,1.0000000332295016,0.9498743279989562,0.6496674363061654
Mug\D00745.obj,Mug,3238,6460,6460,0,0.9999999801643101,0.9230336384446212,0.6197743963046929
Mug\D00747.obj,Mug,15266,30524,30524,0,0.9999999669623424,0.8169282113170468,0.5374719567115643
Mug\D00760.obj,Mug,3266,6520,6520,0,0.763348332218142,0.9999999839498106,0.9612774768912068
Mug\D00770.obj,Mug,3300,6592,6592,0,0.9999999643705124,0.9155507132025901,0.8826994620477259
Mug\D00825.obj,Mug,1166,1800,1800,0,0.9999999676365768,0.9972955011601324,0.789069586205013
Mug\D00833.obj,Mug,2021,3960,3960,0,0.8821007413322777,0.9999999898689935,0.7568447076634334
Mug\D00908.obj,Mug,1404,1696,1696,0,0.8749772048637505,1.000000018781157,0.7457037361435485
Mug\D00913.obj,Mug,7135,13344,13344,0,0.9999999685533886,0.8028189102425751,0.6312230662165113
Mug\D00923.obj,Mug,738,2874,2874,0,1.000000005341132,0.8766640300417354,0.6789374157387108
Mug\m503.obj,Mug,799,1550,1550,0,0.9055821166242496,1.0000000125491124,0.5745210598408663
Mug\m504.obj,Mug,1725,3450,3450,0,1.0000000125491124,0.7494389567757086,0.7844852730019168
Mug\m506.obj,Mug,8692,17461,17461,0,1.0000000125491124,0.38410632061024386,0.6922989560554071
Mug\m507.obj,Mug,3330,6592,6592,0,1.0000000125491124,0.7053084299012533,0.686567377036347
Mug\m508.obj,Mug,998,1988,1988,0,1.0000000125491124,0.8257957998360189,0.6315000079247434
Mug\m509.obj,Mug,5894,11748,11748,0,1.0000000125491124,0.9097600114148167,0.7256273775265965
MultiSeat\D00036.obj,MultiSeat,144,264,264,0,0.9999999834484022,0.6868732634558915,0.6053441137682505
MultiSeat\D00046.obj,MultiSeat,1191,2354,2354,0,1.0000000288402486,0.8597311428403209,0.6735375689220519
MultiSeat\D00053.obj,MultiSeat,3214,2964,2964,0,0.9999999705189634,0.4996977934422529,0.42631078567961933
MultiSeat\D00145.obj,MultiSeat,168,308,308,0,0.9999999714690322,0.48742469089704654,0.407366465814142
MultiSeat\D00146.obj,MultiSeat,21992,43920,43920,0,0.9999999997571618,0.6007554429450632,0.45570198437541315
MultiSeat\D00237.obj,MultiSeat,1940,3840,3840,0,0.9999999842479264,0.5469419440231905,0.5306779001262956
MultiSeat\D00245.obj,MultiSeat,1672,3296,3296,0,1.0000000163231877,0.5398080772585293,0.3976639489855465
MultiSeat\D00263.obj,MultiSeat,41265,80270,80270,0,0.9999999807857165,0.8110781992114432,0.6314569084577519
MultiSeat\D00273.obj,MultiSeat,27775,55260,55260,0,0.9999999992177169,0.47378441135967764,0.3760763414297995
MultiSeat\D00285.obj,MultiSeat,3770,7440,7440,0,0.999999966399093,0.7436278791468304,0.51037082655476
MultiSeat\D00289.obj,MultiSeat,12463,24874,24874,0,1.0000000088981456,0.4920940586583494,0.31203045295013304
MultiSeat\D00329.obj,MultiSeat,540,1064,1064,0,0.9999999844048278,0.7142047473669406,0.6626867193101871
MultiSeat\D00586.obj,MultiSeat,3922,7796,7796,0,1.0000000234704431,0.5138843921875047,0.35982938498329975
MultiSeat\D00588.obj,MultiSeat,307,435,435,0,1.0000000250660985,0.6302762892951939,0.42553090743651195
MultiSeat\D00607.obj,MultiSeat,3156,6272,6272,0,1.000000009233695,0.6573995968584481,0.4689486261815723
MultiSeat\D00637.obj,MultiSeat,7542,15019,15019,0,0.999999995983299,0.64656266213242,0.5506607980573908
MultiSeat\D00648.obj,MultiSeat,15181,30300,30300,0,1.0000000122767436,0.49765817119489675,0.4600897634362514
MultiSeat\D00652.obj,MultiSeat,4607,9182,9182,0,0.99999998092703,0.681598154300728,0.5231313432009685
MultiSeat\D00749.obj,MultiSeat,32736,42729,42729,0,1.0000000037067518,0.4688653814947491,0.46068003773206684
MultiSeat\D00985.obj,MultiSeat,10614,21196,21196,0,0.9999999950666795,0.8371079895292194,0.589341708127286
MultiSeat\m774.obj,MultiSeat,264,448,448,0,1.0000000125491124,1.0000000125491124,0.5000010589055474
MultiSeat\m775.obj,MultiSeat,545,961,961,0,1.0000000125491124,0.6242779025711239,0.39138947859581497
MultiSeat\m776.obj,MultiSeat,880,1912,1912,0,1.0000000125491124,0.4166684262842782,0.22095263435122997
MultiSeat\m777.obj,MultiSeat,1051,1860,1860,0,1.0000000125491124,0.39000105752675335,0.18086316016381823
MultiSeat\m778.obj,MultiSeat,46,90,90,0,0.5479989542443677,0.8166642207730656,1.000000012548155
MultiSeat\m779.obj,MultiSeat,660,1268,1268,0,1.0000000125491124,0.363113688768579,0.22941052919498955
MultiSeat\m780.obj,MultiSeat,312,468,468,0,1.0000000125491124,0.9329115906552788,0.6332326395251268
MultiSeat\m781.obj,MultiSeat,352,508,508,0,1.0000000125491124,0.6479810607611326,0.4398284265717122
MultiSeat\m782.obj,MultiSeat,40,46,46,0,1.0000000125491124,0.4198315842173031,0.33986421479137047
MultiSeat\m783.obj,MultiSeat,66,120,120,0,1.0000000125491124,0.475120005962462,0.6132705340116154
MultiSeat\m784.obj,MultiSeat,24,36,36,0,1.0000000125491124,0.37500000470639583,0.2656378980701199
MultiSeat\m829.obj,MultiSeat,540,1032,1032,0,1.0000000125491124,0.31194842496798236,0.3500936886032478
MultiSeat\m830.obj,MultiSeat,238,420,420,0,0.43682316337447935,0.2437810556907244,1.000000012548155
MultiSeat\m831.obj,MultiSeat,448,900,900,0,1.0000000125491124,0.4191936894709556,0.383733689025886
MultiSeat\m832.obj,MultiSeat,1970,3398,3398,0,1.0000000125491124,0.31029684599987073,0.42356105794619625
MultiSeat\m833.obj,MultiSeat,350,549,549,0,1.0000000125491124,0.42337790004938414,0.4735547427844499
MultiSeat\m834.obj,MultiSeat,164,280,280,0,1.0000000125491124,0.5135021117076384,0.3312842146837078
MultiSeat\m835.obj,MultiSeat,257,390,390,0,1.0000000125491124,0.43750000549143336,0.4124978999135213
MultiSeat\m836.obj,MultiSeat,28,44,44,0,1.0000000125491124,0.5000000062726415,0.5000000062745562
MultiSeat\m837.obj,MultiSeat,15969,31050,31050,0,1.0000000125491124,0.39156632070189334,0.4179178999811326
MultiSeat\m838.obj,MultiSeat,2162,4292,4292,0,1.0000000125491124,0.49409263778040874,0.4601663215635123
MultiSeat\m839.obj,MultiSeat,540,1064,1064,0,0.5349094803991558,0.5169747433301299,1.000000012548155
MultiSeat\m840.obj,MultiSeat,94,180,180,0,1.0000000125491124,0.8709947477744135,0.8709621161926261
MultiSeat\m841.obj,MultiSeat,36,68,68,0,0.6666663241567019,1.0000000125491124,0.33333368839336786
MultiSeat\m843.obj,MultiSeat,8085,15128,15128,0,0.4297315843384363,0.39335158388534175,1.000000012548155
Musical_Instrument\m625.obj,Musical_Instrument,3655,7019,7019,0,1.0000000125491124,0.3450947411704786,0.07723052728462021
Musical_Instrument\m626.obj,Musical_Instrument,4500,8660,8660,0,1.0000000125491124,0.6477168502339635,0.06271368499782541
Musical_Instrument\m627.obj,Musical_Instrument,7445,13529,13529,0,0.34903263596103334,1.0000000125491124,0.06978000087572049
Musical_Instrument\m628.obj,Musical_Instrument,10314,20186,20186,0,1.0000000125491124,0.27941263508500186,0.05294736908532742
Musical_Instrument\m629.obj,Musical_Instrument,8225,16090,16090,0,1.0000000125491124,0.2896926352131752,0.03883894785573673
Musical_Instrument\m630.obj,Musical_Instrument,4694,9011,9011,0,0.39202211018241995,1.0000000125491124,0.09865473807965482
Musical_Instrument\m631.obj,Musical_Instrument,47076,93366,93366,0,1.0000000125491124,0.32700737252636064,0.12945263320346678
Musical_Instrument\m632.obj,Musical_Instrument,1033,1932,1932,0,0.35630526762711934,1.0000000125491124,0.0900989484991489
Musical_Instrument\m633.obj,Musical_Instrument,524,1728,1728,0,0.46159428137768166,0.9999999698394283,0.06622135270604176
Musical_Instrument\m634.obj,Musical_Instrument,1372,2253,2253,0,1.0000000125491124,0.05771052703917688,0.318103161886739
Musical_Instrument\m635.obj,Musical_Instrument,13705,25330,25330,0,0.29813263531955425,0.08985579059946167,1.000000012548155
Musical_Instrument\m637.obj,Musical_Instrument,8636,16931,16931,0,1.0000000125491124,0.06020210601881976,0.30278842485199287
Musical_Instrument\m638.obj,Musical_Instrument,3884,7584,7584,0,0.2945778984357146,1.0000000125491124,0.09630947489298664
Musical_Instrument\m639.obj,Musical_Instrument,23238,45776,45776,0,1.0000000125491124,0.3585968466054755,0.14578947551365035
Musical_Instrument\m640.obj,Musical_Instrument,3712,7346,7346,0,0.383706320603841,1.0000000125491124,0.1639715810053706
Musical_Instrument\m641.obj,Musical_Instrument,1864,3600,3600,0,0.3216947408782455,0.09989473809567417,1.000000012548155
Musical_Instrument\m643.obj,Musical_Instrument,1331,2392,2392,0,0.6876747454699355,0.7813284308567535,1.000000012548155
Musical_Instrument\m644.obj,Musical_Instrument,20116,39589,39589,0,0.5797852704327532,0.6661431662544474,1.000000012548155
Musical_Instrument\m645.obj,Musical_Instrument,362,266,266,0,0.6431536922804434,0.736513693453193,1.000000012548155
Musical_Instrument\m646.obj,Musical_Instrument,227,358,358,0,0.6767452716478105,0.70876211416016,1.000000012548155
Musical_Instrument\m647.obj,Musical_Instrument,3645,6480,6480,0,0.5667284281626271,0.38963789962705997,1.000000012548155
NonWheelChair\D00037.obj,NonWheelChair,2936,5336,5336,0,0.9986773633981468,1.000000030029723,0.695596312202182
NonWheelChair\D00101.obj,NonWheelChair,10766,20160,20160,0,0.9999999789100699,0.5061310991189949,0.5672305349324039
NonWheelChair\D00170.obj,NonWheelChair,678,1266,1266,0,1.0000000253110763,0.6368195566139195,0.6745644081299332
NonWheelChair\D00185.obj,NonWheelChair,261,434,434,0,0.9999999736497722,0.6036636462273067,0.7602508568769315
NonWheelChair\D00240.obj,NonWheelChair,1474,2920,2920,0,1.0000000148083295,0.5341313663033825,0.4615565610473087
NonWheelChair\D00306.obj,NonWheelChair,5160,8440,8440,0,0.9999999981847131,0.6549415237369208,0.8023835646408821
NonWheelChair\D00357.obj,NonWheelChair,10676,20200,20200,0,1.0000000034749161,0.641018317406798,0.6601477927897424
NonWheelChair\D00419.obj,NonWheelChair,20239,33404,33404,0,1.000000007971749,0.5492938936397327,0.6752331490673998
NonWheelChair\D00443.obj,NonWheelChair,10328,20392,20392,0,1.0000000006869463,0.5448629235378168,0.6662310706139568
NonWheelChair\D00445.obj,NonWheelChair,1882,1356,1356,0,1.0000000285373007,0.42258757632694444,0.4879669261517529
NonWheelChair\D00480.obj,NonWheelChair,5063,10066,10066,0,0.9999999882380246,0.4665889147993876,0.5980758765494133
NonWheelChair\D00481.obj,NonWheelChair,932,364,364,0,0.9999999940126346,0.4175020956157499,0.40544964824973817
NonWheelChair\D00512.obj,NonWheelChair,345,546,546,0,1.0000000253624521,0.6666721881755973,0.7769596302436477
NonWheelChair\D00694.obj,NonWheelChair,730,1412,1412,0,0.9999999930819834,0.6098338618848731,0.8331871452491704
NonWheelChair\D00707.obj,NonWheelChair,2921,2568,2568,0,0.9999999938920711,0.7127509844844678,0.7575594931757189
NonWheelChair\D00741.obj,NonWheelChair,4133,6272,6272,0,1.000000025306209,0.5581260163992234,0.6573579535191014
NonWheelChair\D00853.obj,NonWheelChair,3512,7012,7012,0,0.9999999672339948,0.6888131358399329,0.7023087803768419
NonWheelChair\D00914.obj,NonWheelChair,1931,3784,3784,0,0.9999999850566051,0.6869769740049327,0.533778458047215
NonWheelChair\D00928.obj,NonWheelChair,2006,3976,3976,0,0.9999999904435418,0.4868788903087137,0.39102542837895676
NonWheelChair\D00936.obj,NonWheelChair,3120,6196,6196,0,1.0000000113675853,0.5080194048943338,0.668166114961745
NonWheelChair\m785.obj,NonWheelChair,960,1788,1788,0,0.5732705335091913,1.0000000125491124,0.5732705335091913
NonWheelChair\m786.obj,NonWheelChair,641,1246,1246,0,0.7701873780857377,1.0000000125491124,0.7953810626122204
NonWheelChair\m787.obj,NonWheelChair,1373,2678,2678,0,0.5766379019712969,1.0000000125491124,0.5766379019732117
NonWheelChair\m788.obj,NonWheelChair,320,612,612,0,0.3316178988984165,1.0000000125491124,0.3224168461507956
NonWheelChair\m789.obj,NonWheelChair,2446,4808,4808,0,0.5121968485318734,1.0000000125491124,0.5147252696172684
NonWheelChair\m790.obj,NonWheelChair,2912,5694,5694,0,0.6689779031344208,1.0000000125491124,0.6945915876637971
NonWheelChair\m791.obj,NonWheelChair,2288,4508,4508,0,0.5115273748385589,1.0000000125491124,0.5114705327344015
NonWheelChair\m793.obj,NonWheelChair,81,98,98,0,0.9049589587251813,1.0000000125491124,0.7842979045782681
NonWheelChair\m794.obj,NonWheelChair,678,1232,1232,0,0.7170305353163738,1.0000000125491124,0.6832136927838278
NonWheelChair\m795.obj,NonWheelChair,3018,5984,5984,0,0.38910000488518526,1.0000000125491124,0.5519410595579296
NonWheelChair\m796.obj,NonWheelChair,12172,24253,24253,0,0.7214368511593489,1.0000000125491124,0.7020463245985762
